gene_symbol	chrom	start	end	strand	ensembl_id
RP11-51F16.8	17	61780205	61829457	-	ENSG00000125695
CCDC47	17	61822610	61853711	-	ENSG00000108588
DDX42	17	61850963	61896677	+	ENSG00000198231
FTSJ3	17	61896793	61907372	-	ENSG00000108592
PSMC5	17	61904512	61909379	+	ENSG00000087191
SMARCD2	17	61909444	61920425	-	ENSG00000108604
CSH2	17	61949372	61951126	-	ENSG00000213218
GH2	17	61957578	61959295	-	ENSG00000136487
CSH1	17	61972275	61974021	-	ENSG00000136488
CSHL1	17	61986957	61996198	-	ENSG00000204414
GH1	17	61994560	61996179	-	ENSG00000259384
CD79B	17	62006100	62009714	-	ENSG00000007312
SCN4A	17	62015914	62050278	-	ENSG00000007314
C17orf72	17	62075711	62081664	+	ENSG00000224383
ICAM2	17	62079954	62097994	-	ENSG00000108622
ERN1	17	62116502	62208179	-	ENSG00000178607
TEX2	17	62224587	62340661	-	ENSG00000136478
MILR1	17	62461569	62464760	+	ENSG00000271605
POLG2	17	62473902	62493154	-	ENSG00000256525
DDX5	17	62495734	62504317	-	ENSG00000108654
CEP95	17	62502706	62538579	+	ENSG00000258890
SMURF2	17	62538413	62658186	-	ENSG00000108854
LRRC37A3	17	62850430	62915598	-	ENSG00000176809
GNA13	17	63006833	63052957	-	ENSG00000120063
RGS9	17	63133549	63223821	+	ENSG00000108370
AXIN2	17	63524681	63557765	-	ENSG00000168646
CTD-2535L24.2	17	63534220	63637151	-	ENSG00000266076
CEP112	17	63631656	64188202	-	ENSG00000154240
APOH	17	64208151	64252643	-	ENSG00000091583
PRKCA	17	64298754	64806861	+	ENSG00000154229
CACNG5	17	64831235	64881603	+	ENSG00000075429
CACNG4	17	64961026	65029514	+	ENSG00000075461
AC005544.1	17	65027509	65028198	+	ENSG00000214167
CACNG1	17	65040706	65052909	+	ENSG00000108878
HELZ	17	65066554	65242105	-	ENSG00000198265
PSMD12	17	65334032	65362743	-	ENSG00000197170
PITPNC1	17	65373575	65693372	+	ENSG00000154217
NOL11	17	65713949	65740647	+	ENSG00000130935
BPTF	17	65821640	65980494	+	ENSG00000171634
C17orf58	17	65987217	65989765	-	ENSG00000186665
KPNA2	17	66031635	66042958	+	ENSG00000182481
AMZ2	17	66243715	66253297	+	ENSG00000196704
ARSG	17	66255323	66418872	+	ENSG00000141337
SLC16A6	17	66263167	66287408	-	ENSG00000108932
WIPI1	17	66417089	66453654	-	ENSG00000070540
PRKAR1A	17	66507921	66547460	+	ENSG00000108946
FAM20A	17	66531254	66597530	-	ENSG00000108950
AC079210.1	17	66539369	66542970	+	ENSG00000269657
ABCA8	17	66863433	66951533	-	ENSG00000141338
ABCA9	17	66970629	67057205	-	ENSG00000154258
ABCA6	17	67074843	67138029	-	ENSG00000154262
ABCA10	17	67143355	67240987	-	ENSG00000154263
ABCA5	17	67240452	67323385	-	ENSG00000154265
MAP2K6	17	67410839	67539472	+	ENSG00000108984
KCNJ16	17	68049570	68131749	+	ENSG00000153822
KCNJ2	17	68164814	68176189	+	ENSG00000123700
AC007461.1	17	70036164	70036872	+	ENSG00000267893
SOX9	17	70117161	70122561	+	ENSG00000125398
SLC39A11	17	70642088	71088851	-	ENSG00000133195
SSTR2	17	71161151	71167185	+	ENSG00000180616
COG1	17	71189129	71204646	+	ENSG00000166685
FAM104A	17	71203492	71232892	-	ENSG00000133193
C17orf80	17	71228372	71245091	+	ENSG00000141219
CPSF4L	17	71244588	71258491	-	ENSG00000187959
CDC42EP4	17	71279763	71308314	-	ENSG00000179604
SDK2	17	71330523	71640228	-	ENSG00000069188
RPL38	17	72199721	72206794	+	ENSG00000172809
TTYH2	17	72209653	72258155	+	ENSG00000141540
DNAI2	17	72270386	72311023	+	ENSG00000171595
KIF19	17	72322349	72351959	+	ENSG00000196169
AC103809.2	17	72346906	72348271	-	ENSG00000268626
BTBD17	17	72352555	72358085	-	ENSG00000204347
GPR142	17	72363546	72368761	+	ENSG00000257008
GPRC5C	17	72420990	72447792	+	ENSG00000170412
CD300A	17	72462555	72480933	+	ENSG00000167851
CD300LB	17	72517313	72527613	-	ENSG00000178789
CD300C	17	72537247	72542282	-	ENSG00000167850
CD300LD	17	72575504	72588422	-	ENSG00000204345
C17orf77	17	72580818	72590348	+	ENSG00000182352
CD300E	17	72606026	72619897	-	ENSG00000186407
RAB37	17	72666717	72743474	+	ENSG00000172794
CD300LF	17	72690452	72709117	-	ENSG00000186074
SLC9A3R1	17	72744791	72765492	+	ENSG00000109062
NAT9	17	72766686	72772506	-	ENSG00000109065
TMEM104	17	72772622	72835918	+	ENSG00000109066
GRIN2C	17	72838162	72857627	-	ENSG00000161509
FDXR	17	72858619	72869156	-	ENSG00000161513
FADS6	17	72873428	72889708	-	ENSG00000172782
USH1G	17	72912176	72919351	-	ENSG00000182040
OTOP2	17	72920370	72930007	+	ENSG00000183034
OTOP3	17	72931814	72946087	+	ENSG00000182938
HID1	17	72946838	72969261	-	ENSG00000167861
CDR2L	17	72983727	73001895	+	ENSG00000109089
ICT1	17	73008765	73017356	+	ENSG00000167862
KCTD2	17	73028670	73061984	+	ENSG00000180901
ATP5H	17	73034958	73043080	-	ENSG00000167863
SLC16A5	17	73083822	73102257	+	ENSG00000170190
ARMC7	17	73106047	73126360	+	ENSG00000125449
NT5C	17	73126320	73127890	-	ENSG00000125458
HN1	17	73131343	73164376	-	ENSG00000189159
SUMO2	17	73163408	73179078	-	ENSG00000188612
NUP85	17	73201754	73231853	+	ENSG00000125450
GGA3	17	73232694	73258444	-	ENSG00000125447
MRPS7	17	73257755	73262454	+	ENSG00000125445
MIF4GD	17	73262309	73267308	-	ENSG00000125457
SLC25A19	17	73269073	73285591	-	ENSG00000125454
GRB2	17	73314157	73401790	-	ENSG00000177885
KIAA0195	17	73437240	73496171	+	ENSG00000177728
CASKIN2	17	73496342	73511664	-	ENSG00000177303
TSEN54	17	73512141	73520820	+	ENSG00000182173
LLGL2	17	73521161	73571289	+	ENSG00000073350
MYO15B	17	73584139	73622929	+	ENSG00000266714
RECQL5	17	73622925	73663269	-	ENSG00000108469
SMIM5	17	73629514	73637484	+	ENSG00000204323
SMIM6	17	73642323	73644057	+	ENSG00000259120
SAP30BP	17	73663196	73704142	+	ENSG00000161526
ITGB4	17	73717408	73753899	+	ENSG00000132470
GALK1	17	73747675	73761792	-	ENSG00000108479
H3F3B	17	73772515	73781974	-	ENSG00000132475
UNK	17	73780681	73821886	+	ENSG00000132478
UNC13D	17	73823306	73840798	-	ENSG00000092929
WBP2	17	73841780	73852588	-	ENSG00000132471
TRIM47	17	73870242	73874656	-	ENSG00000132481
TRIM65	17	73876416	73893084	-	ENSG00000141569
MRPL38	17	73894724	73905899	-	ENSG00000204316
RP11-552F3.12	17	73894726	73926210	-	ENSG00000267426
FBF1	17	73905655	73937221	-	ENSG00000188878
ACOX1	17	73937588	73975515	-	ENSG00000161533
TEN1	17	73975301	73996667	+	ENSG00000257949
CDK3	17	73996987	74002080	+	ENSG00000250506
EVPL	17	74000583	74023533	-	ENSG00000167880
SRP68	17	74035184	74068734	-	ENSG00000167881
ZACN	17	74068042	74079747	+	ENSG00000186919
GALR2	17	74070875	74073622	+	ENSG00000182687
EXOC7	17	74077087	74117657	-	ENSG00000182473
FOXJ1	17	74132414	74137380	-	ENSG00000129654
RNF157	17	74138534	74236454	-	ENSG00000141576
UBALD2	17	74261283	74267375	+	ENSG00000185262
QRICH2	17	74270130	74303761	-	ENSG00000129646
PRPSAP1	17	74305567	74380602	-	ENSG00000161542
SPHK1	17	74372665	74383941	+	ENSG00000176170
UBE2O	17	74385532	74449288	-	ENSG00000175931
AANAT	17	74449433	74466199	+	ENSG00000129673
RHBDF2	17	74466973	74497872	-	ENSG00000129667
CYGB	17	74523438	74547257	-	ENSG00000161544
PRCD	17	74523668	74549660	+	ENSG00000214140
ST6GALNAC2	17	74559792	74583038	-	ENSG00000070731
ST6GALNAC1	17	74620843	74639920	-	ENSG00000070526
MXRA7	17	74668633	74707098	-	ENSG00000182534
JMJD6	17	74708919	74722866	-	ENSG00000070495
METTL23	17	74722912	74730018	+	ENSG00000181038
RP11-318A15.7	17	74729060	74734604	+	ENSG00000267168
SRSF2	17	74730197	74733456	-	ENSG00000161547
MFSD11	17	74731947	74777531	+	ENSG00000092931
MGAT5B	17	74864538	74946475	+	ENSG00000167889
SEC14L1	17	75082798	75213179	+	ENSG00000129657
SEPT9	17	75276651	75496678	+	ENSG00000184640
FLJ45079	17	75875109	75878659	-	ENSG00000204283
TNRC6C	17	76000249	76104916	+	ENSG00000078687
TMC6	17	76106539	76128488	-	ENSG00000141524
TMC8	17	76126851	76139049	+	ENSG00000167895
C17orf99	17	76142434	76162258	+	ENSG00000187997
SYNGR2	17	76164639	76169608	+	ENSG00000108639
TK1	17	76170160	76183314	-	ENSG00000167900
AFMID	17	76183398	76203782	+	ENSG00000183077
BIRC5	17	76210267	76221717	+	ENSG00000089685
AC087645.1	17	76210462	76220740	-	ENSG00000268310
TMEM235	17	76227391	76237068	+	ENSG00000204278
SOCS3	17	76352864	76356158	-	ENSG00000184557
PGS1	17	76374721	76421195	+	ENSG00000087157
DNAH17	17	76419778	76573476	-	ENSG00000187775
AC061992.1	17	76422409	76422834	+	ENSG00000268965
DNAH17-AS1	17	76494911	76499138	+	ENSG00000268470
CYTH1	17	76670130	76778379	-	ENSG00000108669
USP36	17	76783463	76837523	-	ENSG00000055483
TIMP2	17	76849059	76921469	-	ENSG00000035862
DDC8	17	76866992	76899299	-	ENSG00000178404
LGALS3BP	17	76967320	76976191	-	ENSG00000108679
CANT1	17	76987799	77005949	-	ENSG00000171302
C1QTNF1-AS1	17	77015291	77023737	-	ENSG00000265096
C1QTNF1	17	77018896	77045870	+	ENSG00000173918
ENGASE	17	77071021	77084681	+	ENSG00000167280
RBFOX3	17	77085427	77613550	-	ENSG00000167281
ENPP7	17	77704681	77716021	+	ENSG00000182156
CBX2	17	77751931	77761782	+	ENSG00000173894
CBX8	17	77765931	77775482	-	ENSG00000141570
CBX4	17	77806955	77813228	-	ENSG00000141582
TBC1D16	17	77906142	78009647	-	ENSG00000167291
CCDC40	17	78010435	78074412	+	ENSG00000141519
GAA	17	78075355	78093678	+	ENSG00000171298
EIF4A3	17	78109013	78120982	-	ENSG00000141543
CARD14	17	78143791	78183130	+	ENSG00000141527
SGSH	17	78180515	78194722	-	ENSG00000181523
SLC26A11	17	78193498	78227299	+	ENSG00000181045
RNF213	17	78234665	78372586	+	ENSG00000173821
ENDOV	17	78388965	78411886	+	ENSG00000173818
NPTX1	17	78440948	78451643	-	ENSG00000171246
RPTOR	17	78518619	78940171	+	ENSG00000141564
CHMP6	17	78965398	78983317	+	ENSG00000176108
AC127496.1	17	78977135	78978932	+	ENSG00000175911
BAIAP2	17	79008948	79091232	+	ENSG00000175866
AATK	17	79091095	79139877	-	ENSG00000181409
AZI1	17	79163393	79196799	-	ENSG00000141577
ENTHD2	17	79202077	79212891	-	ENSG00000167302
C17orf89	17	79213039	79215081	+	ENSG00000224877
SLC38A10	17	79218800	79269347	-	ENSG00000157637
TMEM105	17	79285074	79304474	-	ENSG00000185332
RP11-1055B8.6	17	79369275	79375658	+	ENSG00000263053
RP11-1055B8.7	17	79373540	79433357	+	ENSG00000171282
ACTG1	17	79476997	79490873	-	ENSG00000184009
FSCN2	17	79495422	79504156	+	ENSG00000186765
C17orf70	17	79506911	79520987	-	ENSG00000185504
NPLOC4	17	79523913	79615495	-	ENSG00000182446
PDE6G	17	79617489	79630142	-	ENSG00000185527
OXLD1	17	79632066	79633665	-	ENSG00000204237
CCDC137	17	79633394	79640934	+	ENSG00000185298
ARL16	17	79648204	79650954	-	ENSG00000214087
HGS	17	79650356	79670168	+	ENSG00000185359
MRPL12	17	79670387	79674556	+	ENSG00000262814
GCGR	17	79762008	79771889	+	ENSG00000215644
FAM195B	17	79780287	79791178	-	ENSG00000225663
AC174470.1	17	79780293	79784533	-	ENSG00000215621
PPP1R27	17	79791368	79792926	-	ENSG00000182676
P4HB	17	79801035	79818570	-	ENSG00000185624
ARHGDIA	17	79825597	79829282	-	ENSG00000141522
ALYREF	17	79845713	79849462	-	ENSG00000183684
ANAPC11	17	79848666	79858867	+	ENSG00000141552
NPB	17	79858621	79860781	+	ENSG00000183979
PCYT2	17	79858841	79869340	-	ENSG00000185813
SIRT7	17	79869815	79879199	-	ENSG00000187531
MAFG	17	79876146	79885590	-	ENSG00000197063
PYCR1	17	79890260	79900288	-	ENSG00000183010
MYADML2	17	79897521	79905109	-	ENSG00000185105
NOTUM	17	79910388	79919716	-	ENSG00000185269
ASPSCR1	17	79934683	79975282	+	ENSG00000169696
STRA13	17	79976578	79981983	-	ENSG00000169689
LRRC45	17	79981178	79989027	+	ENSG00000169683
RAC3	17	79989500	79992080	+	ENSG00000169750
DCXR	17	79993012	79995608	-	ENSG00000169738
RFNG	17	80005778	80009707	-	ENSG00000169733
GPS1	17	80008567	80015346	+	ENSG00000169727
DUS1L	17	80015382	80023763	-	ENSG00000169718
FASN	17	80036214	80056208	-	ENSG00000169710
CCDC57	17	80059336	80170706	-	ENSG00000176155
SLC16A3	17	80186273	80219005	+	ENSG00000141526
CSNK1D	17	80196899	80231607	-	ENSG00000141551
AC132872.2	17	80214131	80216080	+	ENSG00000268852
CD7	17	80272744	80275478	-	ENSG00000173762
SECTM1	17	80278900	80291950	-	ENSG00000141574
TEX19	17	80317123	80321652	+	ENSG00000182459
UTS2R	17	80332153	80333462	+	ENSG00000181408
OGFOD3	17	80347099	80376513	-	ENSG00000181396
HEXDC	17	80376194	80400521	+	ENSG00000169660
C17orf62	17	80400465	80408705	-	ENSG00000178927
NARF	17	80416056	80448413	+	ENSG00000141562
FOXK2	17	80477589	80602538	+	ENSG00000141568
WDR45B	17	80572438	80606429	-	ENSG00000141580
RAB40B	17	80612849	80656604	-	ENSG00000141542
FN3KRP	17	80674559	80688204	+	ENSG00000141560
FN3K	17	80693451	80709073	+	ENSG00000167363
TBCD	17	80709940	80900724	+	ENSG00000141556
ZNF750	17	80787311	80798454	-	ENSG00000141579
B3GNTL1	17	80900031	81009686	-	ENSG00000175711
METRNL	17	81037567	81052864	+	ENSG00000176845
RP11-683L23.1	18	47225	73545	-	ENSG00000173213
USP14	18	158383	214629	+	ENSG00000101557
THOC1	18	214520	268050	-	ENSG00000079134
COLEC12	18	319361	500722	-	ENSG00000158270
CETN1	18	580367	581524	+	ENSG00000177143
CLUL1	18	596988	650334	+	ENSG00000079101
C18orf56	18	641320	658340	-	ENSG00000176912
TYMS	18	657604	673578	+	ENSG00000176890
ENOSF1	18	670324	712676	-	ENSG00000132199
YES1	18	721588	812547	-	ENSG00000176105
ADCYAP1	18	904944	912173	+	ENSG00000141433
METTL4	18	2537524	2571508	-	ENSG00000101574
NDC80	18	2571510	2616634	+	ENSG00000080986
SMCHD1	18	2655737	2805015	+	ENSG00000101596
EMILIN2	18	2847028	2915991	+	ENSG00000132205
LPIN2	18	2916992	3013313	-	ENSG00000101577
MYOM1	18	3066805	3220106	-	ENSG00000101605
MYL12A	18	3247479	3256234	+	ENSG00000101608
MYL12B	18	3261907	3278282	+	ENSG00000118680
TGIF1	18	3411606	3458409	+	ENSG00000177426
DLGAP1	18	3496030	4455335	-	ENSG00000170579
C18orf42	18	5145284	5197502	-	ENSG00000231824
ZBTB14	18	5289018	5297052	-	ENSG00000198081
EPB41L3	18	5392383	5630699	-	ENSG00000082397
TMEM200C	18	5882071	5895954	-	ENSG00000206432
L3MBTL4	18	5954705	6415236	-	ENSG00000154655
C18orf64	18	6511415	6590652	+	ENSG00000265944
ARHGAP28	18	6729717	6915715	+	ENSG00000088756
LAMA1	18	6941743	7117813	-	ENSG00000101680
LRRC30	18	7231123	7232045	+	ENSG00000206422
PTPRM	18	7566780	8406859	+	ENSG00000173482
AP001094.1	18	8336437	8337038	-	ENSG00000268046
RAB12	18	8609443	8639379	+	ENSG00000206418
SOGA2	18	8705659	8832776	+	ENSG00000168502
NDUFV2	18	9102628	9134343	+	ENSG00000178127
ANKRD12	18	9136226	9285983	+	ENSG00000101745
TWSG1	18	9334765	9402418	+	ENSG00000128791
RALBP1	18	9475007	9538114	+	ENSG00000017797
PPP4R1	18	9546789	9615238	-	ENSG00000154845
RAB31	18	9708162	9862548	+	ENSG00000168461
TXNDC2	18	9885763	9889272	+	ENSG00000168454
VAPA	18	9913999	9960018	+	ENSG00000101558
APCDD1	18	10454625	10489945	+	ENSG00000154856
NAPG	18	10525902	10552758	+	ENSG00000134265
PIEZO2	18	10666480	11148587	-	ENSG00000154864
GNAL	18	11688955	11885684	+	ENSG00000141404
CHMP1B	18	11851395	11854448	+	ENSG00000255112
MPPE1	18	11882621	11909222	-	ENSG00000154889
IMPA2	18	11981024	12030876	+	ENSG00000141401
ANKRD62	18	12093852	12129748	+	ENSG00000181626
CIDEA	18	12254318	12277594	+	ENSG00000176194
TUBB6	18	12307668	12344319	+	ENSG00000176014
AFG3L2	18	12328943	12377313	-	ENSG00000141385
SLMO1	18	12407895	12432237	+	ENSG00000141391
SPIRE1	18	12446511	12658133	-	ENSG00000134278
AP005482.1	18	12658042	12663470	+	ENSG00000215527
PSMG2	18	12658737	12725739	+	ENSG00000128789
CEP76	18	12661832	12702776	-	ENSG00000101624
PTPN2	18	12785477	12929642	-	ENSG00000175354
SEH1L	18	12947132	12987535	+	ENSG00000085415
CEP192	18	12991361	13125051	+	ENSG00000101639
LDLRAD4	18	13217497	13652754	+	ENSG00000168675
FAM210A	18	13663346	13726662	-	ENSG00000177150
RNMT	18	13726659	13764557	+	ENSG00000101654
MC5R	18	13824154	13826861	+	ENSG00000176136
MC2R	18	13882043	13915706	-	ENSG00000185231
ZNF519	18	14057456	14132489	-	ENSG00000175322
POTEC	18	14507338	14543584	-	ENSG00000183206
ANKRD30B	18	14728271	14852737	+	ENSG00000180777
ROCK1	18	18526867	18691812	-	ENSG00000067900
GREB1L	18	18822203	19105378	+	ENSG00000141449
ESCO1	18	19109242	19180845	-	ENSG00000141446
SNRPD1	18	19192228	19210417	+	ENSG00000167088
ABHD3	18	19230858	19284766	-	ENSG00000158201
MIB1	18	19284918	19450918	+	ENSG00000101752
RP11-595B24.2	18	19668021	19678741	+	ENSG00000263588
GATA6	18	19749404	19782491	+	ENSG00000141448
CTAGE1	18	19993564	19997878	-	ENSG00000212710
RBBP8	18	20378224	20606451	+	ENSG00000101773
CABLES1	18	20714528	20840431	+	ENSG00000134508
TMEM241	18	20777108	21017925	-	ENSG00000134490
RIOK3	18	21032787	21066567	+	ENSG00000101782
C18orf8	18	21083473	21111746	+	ENSG00000141452
NPC1	18	21086148	21166862	-	ENSG00000141458
ANKRD29	18	21178890	21242849	-	ENSG00000154065
LAMA3	18	21269407	21535030	+	ENSG00000053747
TTC39C	18	21572737	21715574	+	ENSG00000168234
CABYR	18	21718942	21741567	+	ENSG00000154040
OSBPL1A	18	21742008	21977844	-	ENSG00000141447
IMPACT	18	22006580	22033499	+	ENSG00000154059
HRH4	18	22040593	22059921	+	ENSG00000134489
ZNF521	18	22641890	22932154	-	ENSG00000198795
SS18	18	23596578	23671181	-	ENSG00000141380
PSMA8	18	23713816	23773319	+	ENSG00000154611
TAF4B	18	23805900	23971649	+	ENSG00000141384
KCTD1	18	24034874	24237365	-	ENSG00000134504
AQP4	18	24432002	24445782	-	ENSG00000171885
CHST9	18	24495595	24765281	-	ENSG00000154080
CDH2	18	25530930	25757410	-	ENSG00000170558
DSC3	18	28569974	28622781	-	ENSG00000134762
DSC2	18	28645940	28682378	-	ENSG00000134755
DSC1	18	28709199	28742819	-	ENSG00000134765
DSG1	18	28898052	28936992	+	ENSG00000134760
DSG4	18	28956740	28994875	+	ENSG00000175065
DSG3	18	29027758	29058665	+	ENSG00000134757
DSG2	18	29078006	29128971	+	ENSG00000046604
TTR	18	29171689	29178974	+	ENSG00000118271
B4GALT6	18	29202210	29265799	-	ENSG00000118276
SLC25A52	18	29339525	29340843	-	ENSG00000141437
TRAPPC8	18	29409136	29533099	-	ENSG00000153339
RNF125	18	29598335	29653176	+	ENSG00000101695
RNF138	18	29671818	29711524	+	ENSG00000134758
GAREM	18	29704840	30050447	-	ENSG00000141441
MEP1B	18	29765032	29800367	+	ENSG00000141434
KLHL14	18	30252634	30353025	-	ENSG00000197705
AC012123.1	18	30349758	30354376	+	ENSG00000228835
CCDC178	18	30517366	31021065	-	ENSG00000166960
ASXL3	18	31158579	31331156	+	ENSG00000141431
NOL4	18	31431064	31804916	-	ENSG00000101746
DTNA	18	32073254	32471808	+	ENSG00000134769
MAPRE2	18	32556892	32723434	+	ENSG00000166974
ZNF397	18	32820994	32847097	+	ENSG00000186812
ZSCAN30	18	32831032	32870196	-	ENSG00000186814
ZNF24	18	32912176	32925446	-	ENSG00000172466
ZNF396	18	32946661	32957301	-	ENSG00000186496
RP11-322E11.6	18	33023835	33077904	-	ENSG00000267140
INO80C	18	33032194	33077955	-	ENSG00000153391
GALNT1	18	33161081	33291798	+	ENSG00000141429
C18orf21	18	33552046	33559241	+	ENSG00000141428
RPRD1A	18	33564350	33647539	-	ENSG00000141425
SLC39A6	18	33688495	33709348	-	ENSG00000141424
ELP2	18	33709407	33757909	+	ENSG00000134759
MOCOS	18	33767482	33852120	+	ENSG00000075643
FHOD3	18	33877677	34360018	+	ENSG00000134775
TPGS2	18	34359987	34409158	-	ENSG00000134779
KIAA1328	18	34409069	34812135	+	ENSG00000150477
CELF4	18	34823010	35146000	-	ENSG00000101489
PIK3C3	18	39535171	39667794	+	ENSG00000078142
RIT2	18	40323192	40695657	-	ENSG00000152214
SYT4	18	40847843	40857615	-	ENSG00000132872
SETBP1	18	42260138	42648475	+	ENSG00000152217
SLC14A2	18	42792960	43263072	+	ENSG00000132874
SLC14A1	18	43304092	43332485	+	ENSG00000141469
SIGLEC15	18	43405477	43424045	+	ENSG00000197046
EPG5	18	43427574	43547240	-	ENSG00000152223
PSTPIP2	18	43563502	43652238	-	ENSG00000152229
ATP5A1	18	43664110	43684300	-	ENSG00000152234
HAUS1	18	43684298	43708299	+	ENSG00000152240
C18orf25	18	43753519	43846949	+	ENSG00000152242
RNF165	18	43906772	44043103	+	ENSG00000141622
LOXHD1	18	44056935	44236996	-	ENSG00000167210
ST8SIA5	18	44259081	44339220	-	ENSG00000101638
PIAS2	18	44388353	44500123	-	ENSG00000078043
KATNAL2	18	44497455	44627658	+	ENSG00000167216
TCEB3CL2	18	44542731	44544607	-	ENSG00000266996
TCEB3CL	18	44548658	44550534	-	ENSG00000234298
TCEB3C	18	44554573	44556449	-	ENSG00000183791
TCEB3B	18	44558943	44561988	-	ENSG00000206181
HDHD2	18	44633774	44676891	-	ENSG00000167220
SKOR2	18	44746293	44775554	-	ENSG00000215474
SMAD2	18	45357922	45457515	-	ENSG00000175387
ZBTB7C	18	45553044	45937123	-	ENSG00000184828
AC091150.1	18	45778672	45779208	+	ENSG00000268960
CTIF	18	46065417	46389588	+	ENSG00000134030
SMAD7	18	46446223	46477081	-	ENSG00000101665
DYM	18	46570039	46987717	-	ENSG00000141627
C18orf32	18	47008028	47013622	-	ENSG00000177576
RPL17-C18orf32	18	47008051	47017956	-	ENSG00000215472
RPL17	18	47014851	47018906	-	ENSG00000265681
LIPG	18	47087069	47119272	+	ENSG00000101670
ACAA2	18	47309869	47340330	-	ENSG00000167315
RP11-886H22.1	18	47322163	47363993	-	ENSG00000266997
MYO5B	18	47349183	47721463	-	ENSG00000167306
CCDC11	18	47753563	47792892	-	ENSG00000172361
MBD1	18	47793252	47808144	-	ENSG00000141644
CXXC1	18	47808713	47814674	-	ENSG00000154832
SKA1	18	47901365	47920543	+	ENSG00000154839
MAPK4	18	48086448	48258194	+	ENSG00000141639
MRO	18	48324574	48351772	-	ENSG00000134042
ME2	18	48405419	48474691	+	ENSG00000082212
ELAC1	18	48494361	48514491	+	ENSG00000141642
RP11-729L2.2	18	48494389	48584514	+	ENSG00000267699
SMAD4	18	48494410	48611415	+	ENSG00000141646
MEX3C	18	48700920	48744674	-	ENSG00000176624
DCC	18	49866542	51057784	+	ENSG00000187323
MBD2	18	51679079	51751158	-	ENSG00000134046
POLI	18	51795774	51847636	+	ENSG00000101751
STARD6	18	51850728	51884334	-	ENSG00000174448
C18orf54	18	51884287	51911588	+	ENSG00000166845
DYNAP	18	52254988	52266724	+	ENSG00000178690
RAB27B	18	52385091	52562747	+	ENSG00000041353
CCDC68	18	52568740	52626739	-	ENSG00000166510
TCF4	18	52889562	53332018	-	ENSG00000196628
TXNL1	18	54264439	54318831	-	ENSG00000091164
WDR7	18	54318574	54698828	+	ENSG00000091157
BOD1L2	18	54814293	54817531	+	ENSG00000228075
ST8SIA3	18	55018044	55038962	+	ENSG00000177511
ONECUT2	18	55102917	55158529	+	ENSG00000119547
FECH	18	55215515	55254004	-	ENSG00000066926
NARS	18	55267888	55289445	-	ENSG00000134440
ATP8B1	18	55313658	55470333	-	ENSG00000081923
NEDD4L	18	55711599	56068772	+	ENSG00000049759
ALPK2	18	56148479	56296189	-	ENSG00000198796
MALT1	18	56338618	56417371	+	ENSG00000172175
ZNF532	18	56529832	56653712	+	ENSG00000074657
SEC11C	18	56806709	56826068	+	ENSG00000166562
GRP	18	56887400	56898006	+	ENSG00000134443
