gene_symbol	chrom	start	end	strand	ensembl_id
SAXO5	19	7492976	7508450	+	ENSG00000198723
ZNF358	19	7515292	7521027	+	ENSG00000198816
MCOLN1	19	7522611	7534009	+	ENSG00000090674
PNPLA6	19	7534004	7561764	+	ENSG00000032444
CAMSAP3	19	7595826	7618352	+	ENSG00000076826
XAB2	19	7619523	7629565	-	ENSG00000076924
PET100	19	7629711	7631956	+	ENSG00000229833
PCP2	19	7631611	7633719	-	ENSG00000174788
STXBP2	19	7636772	7647873	+	ENSG00000076944
RETN	19	7669049	7670455	+	ENSG00000104918
MCEMP1	19	7677088	7679833	+	ENSG00000183019
TRAPPC5	19	7680833	7687703	+	ENSG00000181029
FCER2	19	7688758	7702146	-	ENSG00000104921
CLEC4G	19	7728957	7733906	-	ENSG00000182566
CD209	19	7739993	7747564	-	ENSG00000090659
CLEC4M	19	7763153	7769606	+	ENSG00000104938
EVI5L	19	7830182	7864980	+	ENSG00000142459
PRR36	19	7868719	7874390	-	ENSG00000183248
LRRC8E	19	7888500	7902021	+	ENSG00000171017
MAP2K7	19	7903843	7914480	+	ENSG00000076984
TGFBR3L	19	7914803	7919097	+	ENSG00000260001
SNAPC2	19	7920320	7923250	+	ENSG00000104976
CTXN1	19	7924491	7926135	-	ENSG00000178531
TIMM44	19	7926718	7943773	-	ENSG00000104980
ELAVL1	19	7958573	8006062	-	ENSG00000066044
CCL25	19	8052293	8062665	+	ENSG00000131142
FBN3	19	8065402	8149693	-	ENSG00000142449
CERS4	19	8206736	8263716	+	ENSG00000090661
CD320	19	8302126	8308366	-	ENSG00000167775
NDUFA7	19	8308768	8321382	-	ENSG00000267855
RPS28	19	8320900	8323567	+	ENSG00000233927
KANK3	19	8322582	8343268	-	ENSG00000186994
ANGPTL4	19	8363223	8374371	+	ENSG00000167772
RAB11B	19	8389981	8405873	+	ENSG00000185236
MARCHF2	19	8411460	8439017	+	ENSG00000099785
HNRNPM	19	8444767	8489114	+	ENSG00000099783
PRAM1	19	8490056	8502647	-	ENSG00000133246
ZNF414	19	8509678	8514167	-	ENSG00000133250
MYO1F	19	8517463	8577464	-	ENSG00000142347
ADAMTS10	19	8580240	8610735	-	ENSG00000142303
NFILZ	19	8630633	8681151	+	ENSG00000268480
ACTL9	19	8697400	8698795	-	ENSG00000181786
OR2Z1	19	8721634	8732160	+	ENSG00000181733
ZNF558	19	8806170	8832314	-	ENSG00000167785
MBD3L1	19	8832377	8843340	+	ENSG00000170948
MUC16	19	8848844	9010390	-	ENSG00000181143
OR1M1	19	9087061	9095669	+	ENSG00000170929
OR7G2	19	9100407	9107475	-	ENSG00000170923
OR7G1	19	9114828	9115763	-	ENSG00000161807
OR7G3	19	9126012	9126950	-	ENSG00000170920
ZNF317	19	9140380	9163424	+	ENSG00000130803
OR7D2	19	9178979	9188818	+	ENSG00000188000
OR7D4	19	9210276	9219589	-	ENSG00000174667
OR7E24	19	9247344	9252625	+	ENSG00000237521
ZNF699	19	9291140	9309838	-	ENSG00000196110
ZNF559	19	9323717	9351162	+	ENSG00000188321
ZNF559-ZNF177	19	9324174	9382617	+	ENSG00000270011
ZNF177	19	9363013	9382617	+	ENSG00000188629
ZNF266	19	9412424	9435601	-	ENSG00000174652
ZNF560	19	9466355	9498616	-	ENSG00000198028
ZNF426	19	9523223	9538826	-	ENSG00000130818
ZNF121	19	9560329	9584504	-	ENSG00000197961
ZNF561	19	9604680	9622601	-	ENSG00000171469
ZNF562	19	9641807	9675100	-	ENSG00000171466
ZNF846	19	9751993	9793180	-	ENSG00000196605
FBXL12	19	9810267	9827816	-	ENSG00000127452
UBL5	19	9827892	9830137	+	ENSG00000198258
PIN1	19	9835257	9849690	+	ENSG00000127445
OLFM2	19	9853718	9936558	-	ENSG00000105088
COL5A3	19	9959561	10010504	-	ENSG00000080573
RDH8	19	10013249	10022279	+	ENSG00000080511
SHFL	19	10086122	10093252	+	ENSG00000130813
ANGPTL6	19	10092337	10106612	-	ENSG00000130812
PPAN-P2RY11	19	10106223	10114780	+	ENSG00000243207
PPAN	19	10106329	10112012	+	ENSG00000130810
P2RY11	19	10111693	10115372	+	ENSG00000244165
EIF3G	19	10115010	10119951	-	ENSG00000130811
DNMT1	19	10133342	10231286	-	ENSG00000130816
S1PR2	19	10221433	10231331	-	ENSG00000267534
MRPL4	19	10251901	10260060	+	ENSG00000105364
ICAM1	19	10271093	10286615	+	ENSG00000090339
ICAM4	19	10286955	10288522	+	ENSG00000105371
ICAM5	19	10289952	10296778	+	ENSG00000105376
ZGLP1	19	10304803	10309880	-	ENSG00000220201
FDX2	19	10309916	10316015	-	ENSG00000267673
RAVER1	19	10316212	10333548	-	ENSG00000161847
ICAM3	19	10333776	10339847	-	ENSG00000076662
TYK2	19	10350528	10380608	-	ENSG00000105397
CDC37	19	10391090	10420185	-	ENSG00000105401
PDE4A	19	10416773	10469630	+	ENSG00000065989
KEAP1	19	10486119	10503558	-	ENSG00000079999
S1PR5	19	10512742	10517931	-	ENSG00000180739
ATG4D	19	10543533	10553423	+	ENSG00000130734
KRI1	19	10553085	10566031	-	ENSG00000129347
CDKN2D	19	10566460	10569059	-	ENSG00000129355
AP1M2	19	10572670	10587315	-	ENSG00000129354
SLC44A2	19	10602457	10644558	+	ENSG00000129353
ILF3	19	10654261	10692415	+	ENSG00000129351
QTRT1	19	10701430	10713437	+	ENSG00000213339
DNM2	19	10717974	10833504	+	ENSG00000079805
TMED1	19	10832067	10836318	-	ENSG00000099203
C19orf38	19	10836567	10869791	+	ENSG00000214212
CARM1	19	10871553	10923075	+	ENSG00000142453
YIPF2	19	10918919	10928681	-	ENSG00000130733
TIMM29	19	10928811	10933535	+	ENSG00000142444
SMARCA4	19	10960824	11079426	+	ENSG00000127616
LDLR	19	11089418	11133830	+	ENSG00000130164
SPC24	19	11131520	11155807	-	ENSG00000161888
KANK2	19	11164267	11197945	-	ENSG00000197256
DOCK6	19	11199295	11262524	-	ENSG00000130158
ANGPTL8	19	11237502	11241943	+	ENSG00000130173
TSPAN16	19	11296139	11326996	+	ENSG00000130167
RAB3D	19	11322068	11346270	-	ENSG00000105514
TMEM205	19	11342776	11346518	-	ENSG00000105518
CCDC159	19	11344684	11354944	+	ENSG00000183401
PLPPR2	19	11355386	11365698	+	ENSG00000105520
SWSAP1	19	11374666	11376951	+	ENSG00000173928
EPOR	19	11377207	11384343	-	ENSG00000187266
RGL3	19	11384341	11419352	-	ENSG00000205517
ODAD3	19	11420604	11435782	-	ENSG00000198003
PRKCSH	19	11422369	11450969	+	ENSG00000130175
ELAVL3	19	11451326	11481051	-	ENSG00000196361
ZNF653	19	11483427	11505839	-	ENSG00000161914
ECSIT	19	11505927	11530564	-	ENSG00000130159
CNN1	19	11538767	11550323	+	ENSG00000130176
ELOF1	19	11551147	11559325	-	ENSG00000130165
ZNF627	19	11559374	11619161	+	ENSG00000198551
ACP5	19	11574653	11579993	-	ENSG00000102575
ZNF823	19	11721264	11739009	-	ENSG00000197933
ZNF441	19	11767000	11784078	+	ENSG00000197044
ZNF491	19	11797642	11809622	+	ENSG00000177599
ZNF440	19	11814273	11835216	+	ENSG00000171295
ZNF439	19	11848726	11883750	+	ENSG00000171291
ZNF69	19	11887782	11914329	+	ENSG00000198429
ZNF700	19	11925068	11950773	+	ENSG00000196757
ZNF763	19	11965037	11980617	+	ENSG00000197054
ZNF433	19	12014715	12035741	-	ENSG00000197647
ZNF878	19	12040992	12052972	-	ENSG00000257446
ZNF844	19	12064731	12081565	+	ENSG00000223547
ZNF20	19	12092843	12140355	-	ENSG00000132010
ZNF625-ZNF20	19	12132117	12156731	-	ENSG00000213297
ZNF625	19	12142090	12156734	-	ENSG00000257591
ZNF136	19	12163064	12189871	+	ENSG00000196646
ZNF44	19	12224686	12294883	-	ENSG00000197857
ZNF563	19	12317477	12333720	-	ENSG00000188868
ZNF442	19	12345944	12365905	-	ENSG00000198342
ZNF799	19	12390016	12401271	-	ENSG00000196466
ZNF443	19	12429706	12441021	-	ENSG00000180855
ZNF709	19	12461184	12513854	-	ENSG00000242852
ZNF564	19	12525373	12551542	-	ENSG00000249709
ZNF490	19	12576100	12640098	-	ENSG00000188033
ZNF791	19	12610918	12633840	+	ENSG00000173875
MAN2B1	19	12643831	12666762	-	ENSG00000104774
WDR83	19	12666802	12675832	+	ENSG00000123154
WDR83OS	19	12668073	12669430	-	ENSG00000105583
DHPS	19	12673411	12681894	-	ENSG00000095059
GNG14	19	12687998	12688422	+	ENSG00000283980
FBXW9	19	12688053	12696649	-	ENSG00000132004
TNPO2	19	12699201	12724011	-	ENSG00000105576
TRIR	19	12730640	12734684	-	ENSG00000123144
GET3	19	12737139	12748325	+	ENSG00000198356
BEST2	19	12751702	12758458	+	ENSG00000039987
HOOK2	19	12762640	12872740	-	ENSG00000095066
JUNB	19	12791486	12793315	+	ENSG00000171223
PRDX2	19	12796817	12801849	-	ENSG00000167815
THSD8	19	12802031	12813581	+	ENSG00000284491
RNASEH2A	19	12806505	12813643	+	ENSG00000104889
RTBDN	19	12825477	12838362	-	ENSG00000132026
MAST1	19	12833951	12874952	+	ENSG00000105613
DNASE2	19	12875209	12881595	-	ENSG00000105612
KLF1	19	12884422	12887201	-	ENSG00000105610
GCDH	19	12891128	12915126	+	ENSG00000105607
SYCE2	19	12898786	12919306	-	ENSG00000161860
FARSA	19	12922276	12934037	-	ENSG00000179115
CALR	19	12938578	12944490	+	ENSG00000179218
RAD23A	19	12945848	12953646	+	ENSG00000179262
GADD45GIP1	19	12953119	12957223	-	ENSG00000179271
DAND5	19	12965159	12974760	+	ENSG00000179284
NFIX	19	12995475	13098796	+	ENSG00000008441
LYL1	19	13099033	13103161	-	ENSG00000104903
TRMT1	19	13104899	13117567	-	ENSG00000104907
NACC1	19	13116468	13141147	+	ENSG00000160877
STX10	19	13144058	13150383	-	ENSG00000104915
IER2	19	13150411	13156981	+	ENSG00000160888
CACNA1A	19	13206442	13624489	-	ENSG00000141837
YJU2B	19	13731752	13763298	+	ENSG00000104957
MRI1	19	13764522	13774282	+	ENSG00000037757
C19orf53	19	13774454	13778773	+	ENSG00000104979
ZSWIM4	19	13795398	13832254	+	ENSG00000132003
NANOS3	19	13862063	13880757	+	ENSG00000187556
BRME1	19	13882343	13906572	-	ENSG00000132016
CC2D1A	19	13906160	13930884	+	ENSG00000132024
PODNL1	19	13931183	13953392	-	ENSG00000132000
DCAF15	19	13952459	13961449	+	ENSG00000132017
RFX1	19	13961529	14007084	-	ENSG00000132005
RLN3	19	14028148	14031551	+	ENSG00000171136
IL27RA	19	14031644	14053223	+	ENSG00000104998
PALM3	19	14053363	14062076	-	ENSG00000187867
MISP3	19	14072108	14075062	+	ENSG00000141854
C19orf67	19	14081624	14085875	-	ENSG00000188032
SAMD1	19	14087851	14091036	-	ENSG00000141858
PRKACA	19	14091688	14118084	-	ENSG00000072062
SMIM46	19	14112324	14112476	-	ENSG00000289762
ASF1B	19	14119512	14136622	-	ENSG00000105011
ADGRL1	19	14147743	14206204	-	ENSG00000072071
ADGRE5	19	14380501	14408729	+	ENSG00000123146
DDX39A	19	14408798	14419383	-	ENSG00000123136
PKN1	19	14433053	14471872	+	ENSG00000123143
PTGER1	19	14472466	14477272	-	ENSG00000160951
GIPC1	19	14477759	14496157	-	ENSG00000123159
DNAJB1	19	14513789	14560391	-	ENSG00000132002
TECR	19	14517085	14565988	+	ENSG00000099797
NDUFB7	19	14566078	14572066	-	ENSG00000099795
CLEC17A	19	14583084	14612035	+	ENSG00000187912
ADGRE3	19	14599080	14690027	-	ENSG00000131355
ZNF333	19	14689801	14733746	+	ENSG00000160961
ADGRE2	19	14732392	14778560	-	ENSG00000127507
OR7C1	19	14789260	14835376	-	ENSG00000127530
OR7A5	19	14826241	14835185	-	ENSG00000188269
OR7A10	19	14840466	14848922	-	ENSG00000127515
OR7A17	19	14878203	14886132	-	ENSG00000185385
OR7C2	19	14941489	14942448	+	ENSG00000127529
SLC1A6	19	14950033	15022990	-	ENSG00000105143
TEKTL1	19	15010726	15023276	+	ENSG00000160994
CASP14	19	15049480	15058293	+	ENSG00000105141
OR1I1	19	15082211	15092970	+	ENSG00000094661
SYDE1	19	15107364	15114988	+	ENSG00000105137
ILVBL	19	15114976	15125792	-	ENSG00000105135
NOTCH3	19	15159038	15200996	-	ENSG00000074181
EPHX3	19	15226899	15233591	-	ENSG00000105131
BRD4	19	15235519	15332545	-	ENSG00000141867
AKAP8	19	15353385	15379829	-	ENSG00000105127
AKAP8L	19	15380050	15419141	-	ENSG00000011243
WIZ	19	15419978	15449975	-	ENSG00000011451
RASAL3	19	15451624	15464583	-	ENSG00000105122
PGLYRP2	19	15468642	15498956	-	ENSG00000161031
CYP4F22	19	15508477	15552317	+	ENSG00000171954
CYP4F8	19	15615218	15630639	+	ENSG00000186526
CYP4F3	19	15640795	15662825	+	ENSG00000186529
CYP4F12	19	15673018	15698817	+	ENSG00000186204
OR10H2	19	15728024	15729052	+	ENSG00000171942
OR10H3	19	15737985	15742343	+	ENSG00000171936
OR10H5	19	15787661	15800357	+	ENSG00000172519
OR10H1	19	15804549	15815664	-	ENSG00000186723
CYP4F2	19	15877893	15900528	-	ENSG00000186115
CYP4F11	19	15912367	15934933	-	ENSG00000171903
OR10H4	19	15944299	15950350	+	ENSG00000176231
TPM4	19	16067021	16103011	+	ENSG00000167460
RAB8A	19	16111843	16134234	+	ENSG00000167461
HSH2D	19	16134028	16158575	+	ENSG00000196684
CIB3	19	16161368	16173525	-	ENSG00000141977
FAM32A	19	16185380	16192048	+	ENSG00000105058
AP1M1	19	16197854	16245906	+	ENSG00000072958
KLF2	19	16324826	16328685	+	ENSG00000127528
EPS15L1	19	16355225	16472085	-	ENSG00000127527
CALR3	19	16479061	16496167	-	ENSG00000269058
C19orf44	19	16496394	16521369	+	ENSG00000105072
CHERP	19	16517882	16542448	-	ENSG00000085872
SLC35E1	19	16549831	16572415	-	ENSG00000127526
MED26	19	16574907	16629062	-	ENSG00000105085
SMIM7	19	16630751	16660442	-	ENSG00000214046
TMEM38A	19	16661129	16690023	+	ENSG00000072954
NWD1	19	16719847	16817963	+	ENSG00000188039
SIN3B	19	16829387	16880355	+	ENSG00000127511
F2RL3	19	16888999	16892606	+	ENSG00000127533
CPAMD8	19	16892951	17026815	-	ENSG00000160111
HAUS8	19	17049729	17075625	-	ENSG00000131351
MYO9B	19	17075728	17214537	+	ENSG00000099331
USE1	19	17215346	17220237	+	ENSG00000053501
OCEL1	19	17226198	17229219	+	ENSG00000099330
NR2F6	19	17231883	17245919	-	ENSG00000160113
USHBP1	19	17249171	17282786	-	ENSG00000130307
BABAM1	19	17267343	17281249	+	ENSG00000105393
ANKLE1	19	17281645	17287649	+	ENSG00000160117
ABHD8	19	17292131	17310236	-	ENSG00000127220
MRPL34	19	17292609	17306843	+	ENSG00000130312
DDA1	19	17309518	17323298	+	ENSG00000130311
ANO8	19	17323223	17334855	-	ENSG00000074855
GTPBP3	19	17334920	17342735	+	ENSG00000130299
PLVAP	19	17351450	17377356	-	ENSG00000130300
CCDC194	19	17387196	17394196	-	ENSG00000269720
BST2	19	17402933	17405665	-	ENSG00000130303
MVB12A	19	17405722	17433724	+	ENSG00000141971
TMEM221	19	17435509	17448668	-	ENSG00000188051
NXNL1	19	17455425	17460926	-	ENSG00000171773
SLC27A1	19	17467666	17506190	+	ENSG00000130304
PGLS	19	17511620	17521288	+	ENSG00000130313
NIBAN3	19	17523301	17553839	+	ENSG00000167483
COLGALT1	19	17555631	17583162	+	ENSG00000130309
UNC13A	19	17601336	17688365	-	ENSG00000130477
MAP1S	19	17718607	17734518	+	ENSG00000130479
FCHO1	19	17747718	17788572	+	ENSG00000130475
B3GNT3	19	17794697	17814175	+	ENSG00000179913
INSL3	19	17816512	17821574	-	ENSG00000248099
JAK3	19	17824780	17848071	-	ENSG00000105639
RPL18A	19	17859868	17864153	+	ENSG00000105640
SLC5A5	19	17871945	17895174	+	ENSG00000105641
CCDC124	19	17932588	17944914	+	ENSG00000007080
KCNN1	19	17947484	18000085	+	ENSG00000105642
ARRDC2	19	18001126	18014102	+	ENSG00000105643
IL12RB1	19	18058995	18098944	-	ENSG00000096996
MAST3	19	18097749	18151692	+	ENSG00000099308
PIK3R2	19	18153160	18170541	+	ENSG00000105647
IFI30	19	18173162	18178121	+	ENSG00000216490
MPV17L2	19	18193218	18196948	+	ENSG00000254858
RAB3A	19	18196752	18204042	-	ENSG00000105649
CIST1	19	18249950	18255395	-	ENSG00000284797
IQCN	19	18257098	18274500	-	ENSG00000130518
JUND	19	18279694	18281622	-	ENSG00000130522
LSM4	19	18306231	18323112	-	ENSG00000130520
PGPEP1	19	18340587	18369950	+	ENSG00000130517
GDF15	19	18374731	18389176	+	ENSG00000130513
LRRC25	19	18391137	18397622	-	ENSG00000175489
SSBP4	19	18418864	18434563	+	ENSG00000130511
ISYNA1	19	18434388	18438178	-	ENSG00000105655
ELL	19	18442663	18522116	-	ENSG00000105656
FKBP8	19	18531751	18544264	-	ENSG00000105701
KXD1	19	18557683	18569387	+	ENSG00000105700
UBA52	19	18571730	18577550	+	ENSG00000221983
CRLF1	19	18572220	18607741	-	ENSG00000006016
REX1BD	19	18588685	18592338	+	ENSG00000006015
TMEM59L	19	18607430	18621040	+	ENSG00000105696
KLHL26	19	18637025	18671721	+	ENSG00000167487
CRTC1	19	18683640	18782333	+	ENSG00000105662
COMP	19	18782773	18791305	-	ENSG00000105664
UPF1	19	18831905	18868232	+	ENSG00000005007
CERS1	19	18868545	18896727	-	ENSG00000223802
GDF1	19	18868545	18896158	-	ENSG00000130283
COPE	19	18899514	18919400	-	ENSG00000105669
DDX49	19	18919700	18929189	+	ENSG00000105671
HOMER3	19	18929201	18941728	-	ENSG00000051128
SUGP2	19	18990888	19034040	-	ENSG00000064607
ARMC6	19	19033575	19060311	+	ENSG00000105676
SLC25A42	19	19061697	19113030	+	ENSG00000181035
TMEM161A	19	19119169	19138513	-	ENSG00000064545
MEF2B	19	19145567	19192131	-	ENSG00000213999
BORCS8-MEF2B	19	19145569	19192158	-	ENSG00000064489
BORCS8	19	19176902	19192591	-	ENSG00000254901
RFXANK	19	19191957	19202844	+	ENSG00000064490
NR2C2AP	19	19201409	19203729	-	ENSG00000184162
NCAN	19	19211948	19252247	+	ENSG00000130287
HAPLN4	19	19254756	19262805	-	ENSG00000187664
TM6SF2	19	19264109	19273391	-	ENSG00000213996
SUGP1	19	19276018	19320511	-	ENSG00000105705
MAU2	19	19320811	19358754	+	ENSG00000129933
GATAD2A	19	19385638	19508932	+	ENSG00000167491
TSSK6	19	19512418	19515548	-	ENSG00000178093
NDUFA13	19	19515736	19529054	+	ENSG00000186010
YJEFN3	19	19528861	19537584	+	ENSG00000250067
CILP2	19	19538248	19546659	+	ENSG00000160161
PBX4	19	19561707	19618732	-	ENSG00000105717
LPAR2	19	19623639	19628930	-	ENSG00000064547
GMIP	19	19629473	19643657	-	ENSG00000089639
ATP13A1	19	19645198	19663700	-	ENSG00000105726
ZNF101	19	19668796	19683509	+	ENSG00000181896
ZNF14	19	19710472	19733112	-	ENSG00000105708
ZNF506	19	19761038	19821751	-	ENSG00000081665
ZNF253	19	19865881	19894674	+	ENSG00000256771
ZNF93	19	19900913	19963464	+	ENSG00000184635
ZNF682	19	19997058	20039505	-	ENSG00000197124
ZNF90	19	20077994	20127076	+	ENSG00000213988
ZNF486	19	20167214	20200488	+	ENSG00000256229
ZNF737	19	20535825	20565809	-	ENSG00000237440
ZNF626	19	20619939	20661596	-	ENSG00000188171
ZNF66	19	20776304	20810361	+	ENSG00000160229
ZNF85	19	20923222	20950697	+	ENSG00000105750
ZNF430	19	21020614	21060050	+	ENSG00000118620
ZNF714	19	21077069	21125270	+	ENSG00000160352
ZNF431	19	21142005	21196053	+	ENSG00000196705
ZNF708	19	21284033	21329425	-	ENSG00000182141
ZNF738	19	21358930	21388582	+	ENSG00000172687
ZNF493	19	21397119	21427577	+	ENSG00000196268
ZNF429	19	21496682	21556270	+	ENSG00000197013
ZNF100	19	21722771	21767598	-	ENSG00000197020
ZNF43	19	21804946	21852125	-	ENSG00000198521
ZNF208	19	21932958	22010949	-	ENSG00000160321
ZNF257	19	22052430	22091480	+	ENSG00000197134
ZNF676	19	22178486	22215801	-	ENSG00000196109
ZNF729	19	22286441	22317176	+	ENSG00000196350
ZNF98	19	22391019	22532485	-	ENSG00000197360
ZNF492	19	22634324	22667671	+	ENSG00000229676
ZNF99	19	22752183	22784151	-	ENSG00000213973
ZNF723	19	22832291	22858667	+	ENSG00000268696
ZNF728	19	22974883	23003176	-	ENSG00000269067
ZNF730	19	23075210	23147221	+	ENSG00000183850
ZNF724	19	23221599	23250394	-	ENSG00000196081
ZNF91	19	23304991	23395501	-	ENSG00000167232
ZNF675	19	23525631	23687220	-	ENSG00000197372
ZNF681	19	23739195	23758891	-	ENSG00000196172
RPSA2	19	23762944	23871162	+	ENSG00000288920
ZNF726	19	23914876	23945159	+	ENSG00000213967
ZNF254	19	24033405	24129968	+	ENSG00000213096
UQCRFS1	19	29205320	29213151	-	ENSG00000169021
VSTM2B	19	29524739	29564553	+	ENSG00000187135
POP4	19	29606283	29617237	+	ENSG00000105171
PLEKHF1	19	29665398	29675477	+	ENSG00000166289
C19orf12	19	29698937	29716060	-	ENSG00000131943
CCNE1	19	29811471	29824313	+	ENSG00000105173
URI1	19	29923644	30016612	+	ENSG00000105176
ZNF536	19	30224891	30713586	+	ENSG00000198597
TSHZ3	19	31149979	31349436	-	ENSG00000121297
ZNF507	19	32345594	32387667	+	ENSG00000168813
DPY19L3	19	32405543	32485895	+	ENSG00000178904
PDCD5	19	32581188	32587453	+	ENSG00000105185
ANKRD27	19	32597000	32676597	-	ENSG00000105186
RGS9BP	19	32675848	32678300	+	ENSG00000186326
NUDT19	19	32691821	32713792	+	ENSG00000213965
TDRD12	19	32719753	32829580	+	ENSG00000173809
SLC7A9	19	32830508	32869805	-	ENSG00000021488
CEP89	19	32875925	32971992	-	ENSG00000121289
FAAP24	19	32972209	32978229	+	ENSG00000131944
RHPN2	19	32978592	33064888	-	ENSG00000131941
GPATCH1	19	33080899	33130954	+	ENSG00000076650
WDR88	19	33132090	33175799	+	ENSG00000166359
LRP3	19	33177603	33208864	+	ENSG00000130881
SLC7A10	19	33208657	33225850	-	ENSG00000130876
CEBPA	19	33299934	33302534	-	ENSG00000245848
CEBPG	19	33373685	33382686	+	ENSG00000153879
PEPD	19	33386950	33521823	-	ENSG00000124299
CHST8	19	33621942	33773509	+	ENSG00000124302
KCTD15	19	33795933	33815763	+	ENSG00000153885
LSM14A	19	34172426	34229302	+	ENSG00000257103
GARRE1	19	34254543	34355566	+	ENSG00000166398
GPI	19	34359480	34402413	+	ENSG00000105220
PDCD2L	19	34404399	34426168	+	ENSG00000126249
UBA2	19	34428352	34471251	+	ENSG00000126261
WTIP	19	34481682	34512304	+	ENSG00000142279
SCGB2B2	19	34590644	34677159	-	ENSG00000205209
ZNF302	19	34677084	34687065	+	ENSG00000089335
ZNF181	19	34734155	34745386	+	ENSG00000197841
ZNF599	19	34758073	34773229	-	ENSG00000153896
ZNF30	19	34926887	34945172	+	ENSG00000168661
ZNF792	19	34956354	34964284	-	ENSG00000180884
GRAMD1A	19	34994784	35026471	+	ENSG00000089351
SCN1B	19	35030447	35040455	+	ENSG00000105711
HPN	19	35040506	35066592	+	ENSG00000105707
FXYD3	19	35115521	35125653	+	ENSG00000089356
LGI4	19	35124510	35142451	-	ENSG00000153902
FXYD1	19	35137159	35143109	+	ENSG00000266964
FXYD7	19	35143148	35154302	+	ENSG00000221946
FXYD5	19	35154569	35171791	+	ENSG00000089327
FAM187B	19	35224800	35228739	-	ENSG00000177558
LSR	19	35248330	35267967	+	ENSG00000105699
USF2	19	35268962	35279821	+	ENSG00000105698
HAMP	19	35280716	35285143	+	ENSG00000105697
MAG	19	35291647	35316351	+	ENSG00000105695
CD22	19	35319261	35347361	+	ENSG00000012124
FFAR1	19	35347902	35353864	+	ENSG00000126266
FFAR3	19	35358348	35360489	+	ENSG00000185897
GPR42	19	35371068	35372962	+	ENSG00000126251
FFAR2	19	35443907	35451767	+	ENSG00000126262
KRTDAP	19	35487324	35495558	-	ENSG00000188508
DMKN	19	35497220	35513693	-	ENSG00000161249
SBSN	19	35523367	35528351	-	ENSG00000189001
GAPDHS	19	35533455	35545319	+	ENSG00000105679
TMEM147	19	35545600	35547527	+	ENSG00000105677
ATP4A	19	35550031	35563658	-	ENSG00000105675
PMIS2	19	35586161	35587296	+	ENSG00000283758
HAUS5	19	35612735	35625355	+	ENSG00000249115
RBM42	19	35628989	35638927	+	ENSG00000126254
ETV2	19	35641745	35644871	+	ENSG00000105672
COX6B1	19	35648230	35658795	+	ENSG00000126267
UPK1A	19	35666517	35678481	+	ENSG00000105668
ZBTB32	19	35704558	35717048	+	ENSG00000011590
KMT2B	19	35717973	35738880	+	ENSG00000272333
IGFLR1	19	35738798	35742455	-	ENSG00000126246
U2AF1L4	19	35742464	35745445	-	ENSG00000161265
PSENEN	19	35745070	35747519	+	ENSG00000205155
LIN37	19	35748361	35754519	+	ENSG00000267796
HSPB6	19	35754566	35758079	-	ENSG00000004776
PROSER3	19	35758143	35771398	+	ENSG00000167595
ARHGAP33	19	35774532	35788822	+	ENSG00000004777
PRODH2	19	35799975	35813299	-	ENSG00000250799
NPHS1	19	35825372	35869287	-	ENSG00000161270
KIRREL2	19	35851369	35867145	+	ENSG00000126259
APLP1	19	35867899	35879803	+	ENSG00000105290
NFKBID	19	35887630	35902303	-	ENSG00000167604
HCST	19	35900635	35904377	+	ENSG00000126264
TYROBP	19	35904401	35908301	-	ENSG00000011600
LRFN3	19	35935358	35946624	+	ENSG00000126243
SDHAF1	19	35995188	35996312	+	ENSG00000205138
SYNE4	19	36003282	36008831	-	ENSG00000181392
ALKBH6	19	36009120	36014297	-	ENSG00000239382
CLIP3	19	36014660	36033343	-	ENSG00000105270
THAP8	19	36034984	36054739	-	ENSG00000161277
